[2023-08-21 09:13:17,872] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:34:19,472] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:34:19,625] N6 02: Verify error message is displayed
[2023-08-21 13:34:19,704] N8 01: Enter to City value ''
[2023-08-21 13:34:19,840] N8 02: Press tab to navigate next field
[2023-08-21 13:34:19,887] N8 03: Verify error message is displayed
[2023-08-21 13:34:19,967] N9 01: Enter to City value '213123123'
[2023-08-21 13:34:20,113] N9 02: Verify error message is displayed
[2023-08-21 13:34:20,197] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:34:20,358] N10 02: Verify error message is displayed
[2023-08-21 13:34:20,446] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:34:20,582] N11 02: Verify error message is displayed
[2023-08-21 13:34:20,664] N12 01: Enter to State value ''
[2023-08-21 13:34:20,789] N12 02: Press tab to navigate next field
[2023-08-21 13:34:20,856] N12 03: Verify error message is displayed
[2023-08-21 13:34:20,943] N13 01: Enter to State value '123123123123'
[2023-08-21 13:34:21,079] N13 02: Verify error message is displayed
[2023-08-21 13:34:21,146] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:34:21,300] N14 02: Verify error message is displayed
[2023-08-21 13:34:21,380] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:34:21,514] N15 02: Verify error message is displayed
[2023-08-21 13:34:21,596] N16 01: Enter to PIN value ''
[2023-08-21 13:34:21,731] N16 02: Press Tab to navigate next field
[2023-08-21 13:34:21,779] N16 02: Verify error message is displayed
[2023-08-21 13:34:21,858] N17 01: Enter to PIN value '123PIN'
[2023-08-21 13:34:21,991] N17 02: Verify error message is displayed
[2023-08-21 13:34:22,080] N18 01: Enter to PIN value '12345'
[2023-08-21 13:34:22,217] N18 02: Verify error message is displayed
[2023-08-21 13:34:22,292] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 13:34:22,424] N19 02: Verify error message is displayed
[2023-08-21 13:34:22,509] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 13:34:22,638] NC20 02: Verify error message is displayed
[2023-08-21 13:34:22,727] NC21 01: Enter to PIN value '23 454'
[2023-08-21 13:34:22,854] NC21 02: Verify error message is displayed
[2023-08-21 13:34:22,930] NC22 01: Enter to Telephone value ''
[2023-08-21 13:34:23,052] NC22 02: Press Tab to navigate next field
[2023-08-21 13:34:23,101] NC22 03: Verify error message is displayed
[2023-08-21 13:34:23,181] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 13:34:23,318] NC23 02: Verify error message is displayed
[2023-08-21 13:34:23,381] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 13:34:23,515] NC24 02: Verify error message is displayed
[2023-08-21 13:34:23,598] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 13:34:23,727] NC25 02: Verify error message is displayed
[2023-08-21 13:34:23,817] NC26 01: Enter to Email value ''
[2023-08-21 13:34:23,953] NC26 01: Press Tab to navigate next field
[2023-08-21 13:34:23,999] NC26 03: Verify error message is displayed
[2023-08-21 13:34:24,065] NC27 01: Enter to Email value '13123@##'
[2023-08-21 13:34:24,195] NC27 02: Verify error message is displayed
[2023-08-21 13:34:24,280] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 13:34:24,415] NC29 02: Verify error message is displayed
[2023-08-21 13:34:24,497] NC30 01: Click to Reset Button to clear all field
[2023-08-21 13:34:24,604] NC30 02: Click to Submit Button
[2023-08-21 13:34:24,713] NC30 03: Verify all field is required
[2023-08-21 13:34:24,720] NC30 04: Accept Alert
[2023-08-21 13:34:24,740] NC31 01: Enter to Customer Name value is: 'Mackenzie Runte'
[2023-08-21 13:34:24,895] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 13:34:25,029] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 13:34:25,225] NC31 04: Enter to Address value is: '094 Erdman Drive'
[2023-08-21 13:34:25,380] NC31 05: Enter to City value is: 'Boylemouth'
[2023-08-21 13:34:25,515] NC31 06: Enter to State value is: 'Hawaii'
[2023-08-21 13:34:25,652] NC31 07: Enter to PIN value is: 123456
[2023-08-21 13:34:25,793] NC31 08: Enter to Mobile Phone Number value is: '6230033158'
[2023-08-21 13:34:25,934] NC31 09: Enter to Email value is: 'cameron.funk@yahoo.com'
[2023-08-21 13:34:26,089] NC31 10: Enter to Email value is: 'd1w4e3r7mao'
[2023-08-21 13:34:26,246] NC31 11: Click to submit button
[2023-08-21 13:34:27,432] NC31 12: Get Customer ID
[2023-08-21 13:34:27,529] NC31 13: Customer ID value is: 41702
[2023-08-21 13:34:27,533] OS name = windows 10
[2023-08-21 13:34:27,533] Driver instance name = chromedriver: chrome on windows (acc021a312c981dbccc83f47cb432bb6)
[2023-08-21 13:35:18,932] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:35:24,914] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:35:25,157] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:35:25,314] Step 04 - Click to login button
[2023-08-21 13:35:26,302] Verify Login successfully
[2023-08-21 13:35:26,543] NC1 01: Open New Customer Page
[2023-08-21 13:35:26,785] NC1 02: Enter to Customer Name ''
[2023-08-21 13:35:28,427] NC1 03: Press TAB to navigate next field
[2023-08-21 13:35:28,492] NC1 04: Verify error message is displayed
[2023-08-21 13:35:28,706] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:35:28,859] NC2 02: Verify error message is displayed
[2023-08-21 13:35:28,926] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:35:29,088] NC3 02: Verify error message is displayed
[2023-08-21 13:35:29,173] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:35:29,324] N4 02: Verify error message is displayed
[2023-08-21 13:35:29,406] N5 01: Enter to Address value ''
[2023-08-21 13:35:29,541] N5 02: Press tab key to next field
[2023-08-21 13:35:29,590] N5 03: Verify error message is displayed
[2023-08-21 13:35:29,669] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:35:29,823] N6 02: Verify error message is displayed
[2023-08-21 13:35:29,927] N8 01: Enter to City value ''
[2023-08-21 13:35:30,067] N8 02: Press tab to navigate next field
[2023-08-21 13:35:30,116] N8 03: Verify error message is displayed
[2023-08-21 13:35:30,195] N9 01: Enter to City value '213123123'
[2023-08-21 13:35:30,326] N9 02: Verify error message is displayed
[2023-08-21 13:35:30,414] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:35:30,574] N10 02: Verify error message is displayed
[2023-08-21 13:35:30,660] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:35:30,799] N11 02: Verify error message is displayed
[2023-08-21 13:35:30,878] N12 01: Enter to State value ''
[2023-08-21 13:35:31,116] N12 02: Press tab to navigate next field
[2023-08-21 13:35:31,170] N12 03: Verify error message is displayed
[2023-08-21 13:35:31,249] N13 01: Enter to State value '123123123123'
[2023-08-21 13:35:31,397] N13 02: Verify error message is displayed
[2023-08-21 13:35:31,479] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:35:31,656] N14 02: Verify error message is displayed
[2023-08-21 13:35:31,742] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:35:31,873] N15 02: Verify error message is displayed
[2023-08-21 13:35:31,959] N16 01: Enter to PIN value ''
[2023-08-21 13:35:32,095] N16 02: Press Tab to navigate next field
[2023-08-21 13:35:32,142] N16 02: Verify error message is displayed
[2023-08-21 13:35:32,222] N17 01: Enter to PIN value '123PIN'
[2023-08-21 13:35:32,368] N17 02: Verify error message is displayed
[2023-08-21 13:35:32,458] N18 01: Enter to PIN value '12345'
[2023-08-21 13:35:32,594] N18 02: Verify error message is displayed
[2023-08-21 13:35:32,683] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 13:35:32,813] N19 02: Verify error message is displayed
[2023-08-21 13:35:32,900] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 13:35:33,029] NC20 02: Verify error message is displayed
[2023-08-21 13:35:33,118] NC21 01: Enter to PIN value '23 454'
[2023-08-21 13:35:33,245] NC21 02: Verify error message is displayed
[2023-08-21 13:35:33,321] NC22 01: Enter to Telephone value ''
[2023-08-21 13:35:33,443] NC22 02: Press Tab to navigate next field
[2023-08-21 13:35:33,492] NC22 03: Verify error message is displayed
[2023-08-21 13:35:33,572] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 13:35:33,713] NC23 02: Verify error message is displayed
[2023-08-21 13:35:33,778] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 13:35:33,909] NC24 02: Verify error message is displayed
[2023-08-21 13:35:33,993] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 13:35:34,122] NC25 02: Verify error message is displayed
[2023-08-21 13:35:34,211] NC26 01: Enter to Email value ''
[2023-08-21 13:35:34,333] NC26 01: Press Tab to navigate next field
[2023-08-21 13:35:34,380] NC26 03: Verify error message is displayed
[2023-08-21 13:35:34,459] NC27 01: Enter to Email value '13123@##'
[2023-08-21 13:35:34,591] NC27 02: Verify error message is displayed
[2023-08-21 13:35:34,675] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 13:35:34,808] NC29 02: Verify error message is displayed
[2023-08-21 13:35:34,891] NC30 01: Click to Reset Button to clear all field
[2023-08-21 13:35:35,018] NC30 02: Click to Submit Button
[2023-08-21 13:35:35,123] NC30 03: Verify all field is required
[2023-08-21 13:35:45,135] NC30 04: Accept Alert
[2023-08-21 13:35:45,162] NC31 01: Enter to Customer Name value is: 'Catharine Cummings'
[2023-08-21 13:35:45,329] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 13:35:45,456] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 13:35:45,660] NC31 04: Enter to Address value is: '0536 Anabel Forge'
[2023-08-21 13:35:45,798] NC31 05: Enter to City value is: 'Michaburgh'
[2023-08-21 13:35:45,946] NC31 06: Enter to State value is: 'Rhode Island'
[2023-08-21 13:35:46,087] NC31 07: Enter to PIN value is: 123456
[2023-08-21 13:35:46,224] NC31 08: Enter to Mobile Phone Number value is: '8730169894'
[2023-08-21 13:35:46,364] NC31 09: Enter to Email value is: 'fred.crist@gmail.com'
[2023-08-21 13:35:46,515] NC31 10: Enter to Email value is: '4vfqgcxx3uiba'
[2023-08-21 13:35:46,676] NC31 11: Click to submit button
[2023-08-21 13:35:47,804] NC31 12: Get Customer ID
[2023-08-21 13:35:47,958] NC31 13: Customer ID value is: 79437
[2023-08-21 13:35:47,962] OS name = windows 10
[2023-08-21 13:35:47,962] Driver instance name = chromedriver: chrome on windows (a9336ad2b0d1f664a3a969e916dc4346)
[2023-08-21 13:45:31,327] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:45:37,309] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:45:37,562] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:45:37,708] Step 04 - Click to login button
[2023-08-21 13:45:38,668] Verify Login successfully
[2023-08-21 13:45:38,897] NC1 01: Open New Customer Page
[2023-08-21 13:45:39,193] NC1 02: Enter to Customer Name ''
[2023-08-21 13:46:09,344] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:46:39,407] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:47:09,456] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:47:39,540] N5 01: Enter to Address value ''
[2023-08-21 13:48:09,619] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:48:39,639] N8 01: Enter to City value ''
[2023-08-21 13:48:55,675] N8 02: Press tab to navigate next field
[2023-08-21 13:48:55,739] N8 03: Verify error message is displayed
[2023-08-21 13:48:55,837] N9 01: Enter to City value '213123123'
[2023-08-21 13:48:55,981] N9 02: Verify error message is displayed
[2023-08-21 13:48:56,065] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:48:56,278] N10 02: Verify error message is displayed
[2023-08-21 13:48:56,360] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:48:56,512] N11 02: Verify error message is displayed
[2023-08-21 13:48:56,594] N12 01: Enter to State value ''
[2023-08-21 13:48:56,745] N12 02: Press tab to navigate next field
[2023-08-21 13:48:56,799] N12 03: Verify error message is displayed
[2023-08-21 13:48:56,906] N13 01: Enter to State value '123123123123'
[2023-08-21 13:48:57,072] N13 02: Verify error message is displayed
[2023-08-21 13:48:57,151] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:48:57,292] N14 02: Verify error message is displayed
[2023-08-21 13:48:57,383] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:48:57,520] N15 02: Verify error message is displayed
[2023-08-21 13:48:57,601] N16 01: Enter to PIN value ''
[2023-08-21 13:48:57,723] N16 02: Press Tab to navigate next field
[2023-08-21 13:48:57,769] N16 02: Verify error message is displayed
[2023-08-21 13:48:57,849] N17 01: Enter to PIN value '123PIN'
[2023-08-21 13:48:57,985] N17 02: Verify error message is displayed
[2023-08-21 13:48:58,072] N18 01: Enter to PIN value '12345'
[2023-08-21 13:48:58,208] N18 02: Verify error message is displayed
[2023-08-21 13:48:58,300] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 13:48:58,428] N19 02: Verify error message is displayed
[2023-08-21 13:48:58,518] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 13:48:58,670] NC20 02: Verify error message is displayed
[2023-08-21 13:48:58,755] NC21 01: Enter to PIN value '23 454'
[2023-08-21 13:48:58,882] NC21 02: Verify error message is displayed
[2023-08-21 13:48:58,943] NC22 01: Enter to Telephone value ''
[2023-08-21 13:48:59,078] NC22 02: Press Tab to navigate next field
[2023-08-21 13:48:59,127] NC22 03: Verify error message is displayed
[2023-08-21 13:48:59,204] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 13:48:59,345] NC23 02: Verify error message is displayed
[2023-08-21 13:48:59,424] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 13:48:59,554] NC24 02: Verify error message is displayed
[2023-08-21 13:48:59,641] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 13:48:59,769] NC25 02: Verify error message is displayed
[2023-08-21 13:48:59,898] NC26 01: Enter to Email value ''
[2023-08-21 13:49:00,102] NC26 01: Press Tab to navigate next field
[2023-08-21 13:49:00,150] NC26 03: Verify error message is displayed
[2023-08-21 13:49:00,229] NC27 01: Enter to Email value '13123@##'
[2023-08-21 13:49:00,360] NC27 02: Verify error message is displayed
[2023-08-21 13:49:00,464] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 13:49:00,595] NC29 02: Verify error message is displayed
[2023-08-21 13:49:00,680] NC30 01: Click to Reset Button to clear all field
[2023-08-21 13:49:00,805] NC30 02: Click to Submit Button
[2023-08-21 13:49:00,942] NC30 03: Verify all field is required
[2023-08-21 13:49:00,950] NC30 04: Accept Alert
[2023-08-21 13:49:00,967] NC31 01: Enter to Customer Name value is: 'Dr. Hong Crooks'
[2023-08-21 13:49:01,142] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 13:49:01,269] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 13:49:01,471] NC31 04: Enter to Address value is: '8882 Hoeger Knolls'
[2023-08-21 13:49:01,628] NC31 05: Enter to City value is: 'Donnellyberg'
[2023-08-21 13:49:01,767] NC31 06: Enter to State value is: 'Ohio'
[2023-08-21 13:49:01,900] NC31 07: Enter to PIN value is: 123456
[2023-08-21 13:49:02,040] NC31 08: Enter to Mobile Phone Number value is: '6635340472'
[2023-08-21 13:49:02,178] NC31 09: Enter to Email value is: 'phoebe.rowe@hotmail.com'
[2023-08-21 13:49:02,334] NC31 10: Enter to Email value is: 'zsbpr2h5'
[2023-08-21 13:49:02,486] NC31 11: Click to submit button
[2023-08-21 13:49:02,607] NC31 12: Get Customer ID
[2023-08-21 13:49:02,619] OS name = windows 10
[2023-08-21 13:49:02,619] Driver instance name = chromedriver: chrome on windows (2f778ee10bc560b770c15e7c50aa3289)
[2023-08-21 13:49:03,009] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:49:07,388] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:49:07,645] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:49:07,836] Step 04 - Click to login button
[2023-08-21 13:49:08,830] Verify Login successfully
[2023-08-21 13:49:08,914] Step 01 - Open Edit Customer Page
[2023-08-21 13:49:09,802] Step 02 -Send key to Customer ID field value: ''
[2023-08-21 13:49:09,958] Step 03 -Press tab to navigate next field
[2023-08-21 13:49:10,003] Step 04 -Verify error message Customer ID field
[2023-08-21 13:49:10,082] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:49:10,824] Step 02 - Send key to Customer ID field value: '123ASD'
[2023-08-21 13:49:10,999] Step 03 - Verify Error Message Displayed
[2023-08-21 13:49:11,079] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:49:11,816] Step 02 - Send key to Customer ID field value: '123$$$$$'
[2023-08-21 13:49:12,140] Step 03 - Verify Error Message Displayed
[2023-08-21 13:49:12,223] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:49:12,980] Step 02 - Send key to Customer ID field value: 'null'
[2023-08-21 13:49:13,094] OS name = windows 10
[2023-08-21 13:49:13,094] Driver instance name = chromedriver: chrome on windows (743e9055309bef429af11500495dc787)
[2023-08-21 13:50:39,728] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:50:45,761] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:50:46,005] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:50:46,175] Step 04 - Click to login button
[2023-08-21 13:50:47,186] Verify Login successfully
[2023-08-21 13:50:47,390] NC1 01: Open New Customer Page
[2023-08-21 13:50:47,626] NC1 02: Enter to Customer Name ''
[2023-08-21 13:50:50,272] NC1 03: Press TAB to navigate next field
[2023-08-21 13:50:50,347] NC1 04: Verify error message is displayed
[2023-08-21 13:50:50,557] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:50:50,714] NC2 02: Verify error message is displayed
[2023-08-21 13:50:50,802] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:50:50,965] NC3 02: Verify error message is displayed
[2023-08-21 13:50:51,051] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:50:51,203] N4 02: Verify error message is displayed
[2023-08-21 13:50:51,299] N5 01: Enter to Address value ''
[2023-08-21 13:50:51,453] N5 02: Press tab key to next field
[2023-08-21 13:50:51,498] N5 03: Verify error message is displayed
[2023-08-21 13:50:51,578] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:50:51,727] N6 02: Verify error message is displayed
[2023-08-21 13:50:51,809] N8 01: Enter to City value ''
[2023-08-21 13:50:51,946] N8 02: Press tab to navigate next field
[2023-08-21 13:50:51,994] N8 03: Verify error message is displayed
[2023-08-21 13:50:52,089] N9 01: Enter to City value '213123123'
[2023-08-21 13:50:52,243] N9 02: Verify error message is displayed
[2023-08-21 13:50:52,322] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:50:52,493] N10 02: Verify error message is displayed
[2023-08-21 13:50:52,583] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:50:52,720] N11 02: Verify error message is displayed
[2023-08-21 13:50:52,801] N12 01: Enter to State value ''
[2023-08-21 13:50:52,939] N12 02: Press tab to navigate next field
[2023-08-21 13:50:52,985] N12 03: Verify error message is displayed
[2023-08-21 13:50:53,065] N13 01: Enter to State value '123123123123'
[2023-08-21 13:50:53,200] N13 02: Verify error message is displayed
[2023-08-21 13:50:53,288] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:50:53,439] N14 02: Verify error message is displayed
[2023-08-21 13:50:53,503] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:50:53,687] N15 02: Verify error message is displayed
[2023-08-21 13:50:53,771] N16 01: Enter to PIN value ''
[2023-08-21 13:50:53,921] N16 02: Press Tab to navigate next field
[2023-08-21 13:50:53,969] N16 02: Verify error message is displayed
[2023-08-21 13:50:54,050] N17 01: Enter to PIN value '123PIN'
[2023-08-21 13:50:54,206] N17 02: Verify error message is displayed
[2023-08-21 13:50:54,298] N18 01: Enter to PIN value '12345'
[2023-08-21 13:50:54,433] N18 02: Verify error message is displayed
[2023-08-21 13:50:54,508] N19 01: Enter to PIN value '123$$$$'
[2023-08-21 13:50:54,660] N19 02: Verify error message is displayed
[2023-08-21 13:50:54,742] NC20 01: Enter to PIN value ' sadsadsad'
[2023-08-21 13:50:54,870] NC20 02: Verify error message is displayed
[2023-08-21 13:50:54,958] NC21 01: Enter to PIN value '23 454'
[2023-08-21 13:50:55,088] NC21 02: Verify error message is displayed
[2023-08-21 13:50:55,161] NC22 01: Enter to Telephone value ''
[2023-08-21 13:50:55,301] NC22 02: Press Tab to navigate next field
[2023-08-21 13:50:55,359] NC22 03: Verify error message is displayed
[2023-08-21 13:50:55,437] NC23 01: Enter to PIN value ' sadsfsdfsdfsdf'
[2023-08-21 13:50:55,571] NC23 02: Verify error message is displayed
[2023-08-21 13:50:55,652] NC24 01: Enter to Telephone value '12312 34435'
[2023-08-21 13:50:55,784] NC24 02: Verify error message is displayed
[2023-08-21 13:50:55,917] NC25 01: Enter to Telephone value '13123@##'
[2023-08-21 13:50:56,091] NC25 02: Verify error message is displayed
[2023-08-21 13:50:56,170] NC26 01: Enter to Email value ''
[2023-08-21 13:50:56,317] NC26 01: Press Tab to navigate next field
[2023-08-21 13:50:56,365] NC26 03: Verify error message is displayed
[2023-08-21 13:50:56,448] NC27 01: Enter to Email value '13123@##'
[2023-08-21 13:50:56,599] NC27 02: Verify error message is displayed
[2023-08-21 13:50:56,697] NC29 01: Enter to Email value ' asdasdasdasd'
[2023-08-21 13:50:56,846] NC29 02: Verify error message is displayed
[2023-08-21 13:50:56,931] NC30 01: Click to Reset Button to clear all field
[2023-08-21 13:50:57,070] NC30 02: Click to Submit Button
[2023-08-21 13:50:57,194] NC30 03: Verify all field is required
[2023-08-21 13:50:57,203] NC30 04: Accept Alert
[2023-08-21 13:50:57,218] NC31 01: Enter to Customer Name value is: 'Mrs. Leatha Konopelski'
[2023-08-21 13:50:57,388] NC31 02: Select to Gender value is: 'Female'
[2023-08-21 13:50:57,519] NC31 23: Enter to Date of birth value is: 08
[2023-08-21 13:50:57,714] NC31 04: Enter to Address value is: '00973 Winford Via'
[2023-08-21 13:50:57,859] NC31 05: Enter to City value is: 'Charlaburgh'
[2023-08-21 13:50:58,002] NC31 06: Enter to State value is: 'Utah'
[2023-08-21 13:50:58,131] NC31 07: Enter to PIN value is: 123456
[2023-08-21 13:50:58,294] NC31 08: Enter to Mobile Phone Number value is: '9186280916'
[2023-08-21 13:50:58,443] NC31 09: Enter to Email value is: 'wilford.stroman@yahoo.com'
[2023-08-21 13:50:58,599] NC31 10: Enter to Email value is: '2q1dtrglfcx'
[2023-08-21 13:50:58,752] NC31 11: Click to submit button
[2023-08-21 13:50:58,869] NC31 12: Get Customer ID
[2023-08-21 13:50:58,889] OS name = windows 10
[2023-08-21 13:50:58,890] Driver instance name = chromedriver: chrome on windows (0ea4618a58246f88f14ac1ac82a4574c)
[2023-08-21 13:50:59,240] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:51:02,932] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:51:03,235] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:51:03,448] Step 04 - Click to login button
[2023-08-21 13:51:04,416] Verify Login successfully
[2023-08-21 13:51:04,495] Step 01 - Open Edit Customer Page
[2023-08-21 13:51:05,448] Step 02 -Send key to Customer ID field value: ''
[2023-08-21 13:51:05,607] Step 03 -Press tab to navigate next field
[2023-08-21 13:51:05,657] Step 04 -Verify error message Customer ID field
[2023-08-21 13:51:05,797] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:51:06,509] Step 02 - Send key to Customer ID field value: '123ASD'
[2023-08-21 13:51:06,681] Step 03 - Verify Error Message Displayed
[2023-08-21 13:51:06,839] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:51:07,568] Step 02 - Send key to Customer ID field value: '123$$$$$'
[2023-08-21 13:51:07,895] Step 03 - Verify Error Message Displayed
[2023-08-21 13:51:07,985] Step 01 - Reload Edit Customer ID Page
[2023-08-21 13:51:08,715] Step 02 - Send key to Customer ID field value: 'null'
[2023-08-21 13:51:08,876] OS name = windows 10
[2023-08-21 13:51:08,876] Driver instance name = chromedriver: chrome on windows (394e7fca1f9463eaf82c3c2ecb22ef9b)
[2023-08-21 13:51:17,764] Step 01 - Open URL 'https://demo.guru99.com/v4/'
[2023-08-21 13:51:23,589] Step 02 - Input to USERID value mngr522589
[2023-08-21 13:51:23,878] Step 03 - Input to Password value epEhEgY
[2023-08-21 13:51:24,033] Step 04 - Click to login button
[2023-08-21 13:51:25,024] Verify Login successfully
[2023-08-21 13:51:25,237] NC1 01: Open New Customer Page
[2023-08-21 13:51:25,509] NC1 02: Enter to Customer Name ''
[2023-08-21 13:51:27,460] NC1 03: Press TAB to navigate next field
[2023-08-21 13:51:27,522] NC1 04: Verify error message is displayed
[2023-08-21 13:51:27,727] NC2 01: Enter to Customer Name value 'Acc1234'
[2023-08-21 13:51:27,879] NC2 02: Verify error message is displayed
[2023-08-21 13:51:27,969] NC3 01: Enter to Customer Name value '123123@##!'
[2023-08-21 13:51:28,110] NC3 02: Verify error message is displayed
[2023-08-21 13:51:28,201] N4 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:51:28,349] N4 02: Verify error message is displayed
[2023-08-21 13:51:28,432] N5 01: Enter to Address value ''
[2023-08-21 13:51:28,579] N5 02: Press tab key to next field
[2023-08-21 13:51:28,628] N5 03: Verify error message is displayed
[2023-08-21 13:51:28,709] N6 01: Enter to Customer Name value ' dsdsdsdsdsd'
[2023-08-21 13:51:28,857] N6 02: Verify error message is displayed
[2023-08-21 13:51:28,954] N8 01: Enter to City value ''
[2023-08-21 13:51:29,102] N8 02: Press tab to navigate next field
[2023-08-21 13:51:29,149] N8 03: Verify error message is displayed
[2023-08-21 13:51:29,230] N9 01: Enter to City value '213123123'
[2023-08-21 13:51:29,358] N9 02: Verify error message is displayed
[2023-08-21 13:51:29,446] N10 01: Enter to City value '!@#@#!#@!#@#!@!#'
[2023-08-21 13:51:29,590] N10 02: Verify error message is displayed
[2023-08-21 13:51:29,680] N11 01: Enter to City value ' dsdsdsdsdsd'
[2023-08-21 13:51:29,826] N11 02: Verify error message is displayed
[2023-08-21 13:51:29,912] N12 01: Enter to State value ''
[2023-08-21 13:51:30,033] N12 02: Press tab to navigate next field
[2023-08-21 13:51:30,083] N12 03: Verify error message is displayed
[2023-08-21 13:51:30,160] N13 01: Enter to State value '123123123123'
[2023-08-21 13:51:30,292] N13 02: Verify error message is displayed
[2023-08-21 13:51:30,376] N14 01: Enter to State value '@&*!#^&*@!#^&'
[2023-08-21 13:51:30,511] N14 02: Verify error message is displayed
[2023-08-21 13:51:30,590] N15 01: Enter to State value ' dsdsdsdsdsd'
[2023-08-21 13:51:30,722] N15 02: Verify error message is displayed
[2023-08-21 13:51:30,809] N16 01: Enter to PIN value ''
[2023-08-21 13:51:30,957] N16 02: Press Tab to navigate next field
[2023-08-21 13:51:31,006] N16 02: Verify error message is displayed
[2023-08-21 13:51:31,087] N17 01: Enter to PIN value '123PIN'
